ID,FECHA CREACION, FECHA MODIFICACION,DENOMINACIÓN DE LOS APOYOS ECONÓMICOS,MONTO BRUTO DE LOS APOYOS ECONÓMICOS,MONTO NETO DE LOS APOYOS ECONÓMICOS,TIPO DE MONEDA DE LOS APOYOS ECONÓMICOS,PERIODICIDAD DE LOS APOYOS ECONÓMICOS
1673127540,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127611,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127612,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127614,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127685,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127687,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127689,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127750,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127752,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127753,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127820,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127822,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127824,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127898,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127899,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127901,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127973,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127975,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128045,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128047,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128048,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128120,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128122,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128124,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128194,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128196,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128197,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128271,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128273,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128275,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128349,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128351,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128353,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128422,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128423,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128497,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128499,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128501,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128574,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128576,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128577,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128650,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128652,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128654,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128726,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128727,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128729,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128801,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128803,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128804,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128875,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128877,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128879,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128946,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128948,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128950,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129021,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129023,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129024,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129094,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129096,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129097,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129165,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129167,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129169,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129238,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129239,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129241,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129310,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129312,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129313,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129384,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129387,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129389,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129460,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129461,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129463,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129532,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129534,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129535,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129608,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129609,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129611,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129679,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129681,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129682,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129766,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129767,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129836,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129838,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129839,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129911,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129913,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129914,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129988,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129989,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129991,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125696,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125697,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125747,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125749,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125799,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125801,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125851,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125853,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125874,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125875,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125926,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125927,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125977,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125978,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126028,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126029,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126031,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126102,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126104,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126106,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126178,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126179,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126181,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126252,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126253,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126255,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126327,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126328,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126330,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126402,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126404,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126405,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126478,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126479,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126552,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126553,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126555,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126629,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126630,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126632,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126706,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126707,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126709,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126779,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126781,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126782,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126854,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126856,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126857,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126929,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126931,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673126933,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127005,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127006,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127008,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127080,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127081,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127083,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127155,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127156,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127158,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127227,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127229,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127230,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127297,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127299,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127300,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127370,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127372,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127373,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127445,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127446,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127448,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127541,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127543,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127545,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127616,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127617,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127619,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127690,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127755,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127757,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127758,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127825,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127827,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127828,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127902,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127904,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127906,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127976,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127978,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673127979,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128050,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128051,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128053,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128125,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128127,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128128,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128199,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128201,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128202,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128276,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128278,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128279,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128354,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128356,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128358,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128425,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128427,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128428,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128502,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128504,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128505,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128579,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128581,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128582,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128655,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128657,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128658,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128730,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128732,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128734,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128806,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128808,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128809,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128880,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128882,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128883,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128951,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128953,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673128954,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129025,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129027,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129028,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129099,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129101,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129102,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129170,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129172,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129173,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129242,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129244,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129246,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129315,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129317,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129318,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129390,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129392,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129393,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129464,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129466,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129468,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129537,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129539,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129540,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129613,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129614,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129616,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129684,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129685,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129687,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129769,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129771,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129841,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129843,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129916,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129918,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129919,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129992,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129994,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673129996,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125699,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125700,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125751,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125752,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125802,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125804,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125854,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125856,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125877,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125878,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125929,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125930,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125980,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
1673125982,18/01/2023,18/01/2023,AYUDA DESPENSA,1443,1443,PESOS,MENSUAL
