ID,FECHA CREACION, FECHA MODIFICACION,DENOMINACIÓN DE LAS PERCEPCIONES ADICIONALES EN DINERO,MONTO BRUTO DE LAS PERCEPCIONES ADICIONALES EN DINERO,MONTO NETO DE LAS PERCEPCIONES ADICIONALES EN DINERO,TIPO DE MONEDA DE LAS PERCEPCIONES ADICIONALES EN DINERO,PERIODICIDAD DE LAS PERCEPCIONES ADICIONALES EN DINERO
1569452259,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4918.92,4632.98,PESOS,MENSUAL
1569452260,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3364.74,3178.27,PESOS,MENSUAL
1569452260,24/06/2022,24/06/2022,COMPLEMENTARIOS,3130.24,2958.78,PESOS,MENSUAL
1569452297,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2222.76,2109.38,PESOS,MENSUAL
1569452298,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5008.44,4716.77,PESOS,MENSUAL
1569452334,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3449.76,3257.85,PESOS,MENSUAL
1569452335,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4170.64,3932.59,PESOS,MENSUAL
1569452369,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4485.6,4227.4,PESOS,MENSUAL
1569452370,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4721.68,4448.37,PESOS,MENSUAL
1569452407,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4721.68,4448.37,PESOS,MENSUAL
1569452408,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4379.28,4127.88,PESOS,MENSUAL
1569452408,24/06/2022,24/06/2022,COMPLEMENTARIOS,725.4,707.85,PESOS,MENSUAL
1569452443,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4691.98,4420.57,PESOS,MENSUAL
1569452444,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3642.76,3438.5,PESOS,MENSUAL
1569452478,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3962.1,3737.4,PESOS,MENSUAL
1569452479,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4135.76,3899.95,PESOS,MENSUAL
1569452515,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,7221.82,6710.06,PESOS,MENSUAL
1569452515,24/06/2022,24/06/2022,COMPLEMENTARIOS,3905.78,3684.68,PESOS,MENSUAL
1569452516,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6501.08,6067.74,PESOS,MENSUAL
1569452516,24/06/2022,24/06/2022,COMPLEMENTARIOS,3498.84,3303.79,PESOS,MENSUAL
1569452551,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,9580.4,8812.03,PESOS,MENSUAL
1569452552,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4485.6,4227.4,PESOS,MENSUAL
1569452586,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4160.32,3922.93,PESOS,MENSUAL
1569452586,24/06/2022,24/06/2022,COMPLEMENTARIOS,725.4,707.85,PESOS,MENSUAL
1569452587,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3870.62,3651.77,PESOS,MENSUAL
1569452587,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,12472,12472,PESOS,MENSUAL
1569450537,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,7590.44,7038.58,PESOS,MENSUAL
1569450537,24/06/2022,24/06/2022,COMPLEMENTARIOS,1533.42,1464.15,PESOS,MENSUAL
1569450538,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5103.44,4805.69,PESOS,MENSUAL
1569450571,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4344.7,4095.51,PESOS,MENSUAL
1569450572,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6900.4,6423.61,PESOS,MENSUAL
1569450606,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1575.9,1503.92,PESOS,MENSUAL
1569450606,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8370,8370,PESOS,MENSUAL
1569450607,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2266.12,2149.96,PESOS,MENSUAL
1569450607,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8786,8786,PESOS,MENSUAL
1569450607,24/06/2022,24/06/2022,ZONA GEOGRAFICA,1438.8,1375.59,PESOS,MENSUAL
1569450638,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,7546.08,6999.04,PESOS,MENSUAL
1569450639,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5577.3,5244.47,PESOS,MENSUAL
1569450640,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4172.76,3934.58,PESOS,MENSUAL
1569450640,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,12472,12472,PESOS,MENSUAL
1569450673,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4313.8,4066.59,PESOS,MENSUAL
1569450674,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5311.9,5000.81,PESOS,MENSUAL
1569450709,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,7433.64,6898.84,PESOS,MENSUAL
1569450709,24/06/2022,24/06/2022,COMPLEMENTARIOS,641.8,629.48,PESOS,MENSUAL
1569450709,24/06/2022,24/06/2022,ZONA GEOGRAFICA,4536.4,4274.94,PESOS,MENSUAL
1569450710,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,10453.96,9547.57,PESOS,MENSUAL
1569450710,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,15275,15275,PESOS,MENSUAL
1569450744,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4777.52,4500.63,PESOS,MENSUAL
1569450745,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,7546.08,6999.04,PESOS,MENSUAL
1569450746,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,10431.9,9529.04,PESOS,MENSUAL
1569450746,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,12472,12472,PESOS,MENSUAL
1569450786,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6762.8,6300.98,PESOS,MENSUAL
1569450786,24/06/2022,24/06/2022,ZONA GEOGRAFICA,4293.84,4047.91,PESOS,MENSUAL
1569450787,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2956.5,2796.16,PESOS,MENSUAL
1569450787,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,51800.48,51800.48,PESOS,MENSUAL
1569450787,24/06/2022,24/06/2022,ZONA GEOGRAFICA,2628,2488.68,PESOS,MENSUAL
1569450825,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,7328.7,6805.31,PESOS,MENSUAL
1569450826,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3147.54,2974.97,PESOS,MENSUAL
1569450864,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2956.5,2796.16,PESOS,MENSUAL
1569450864,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,54813,54813,PESOS,MENSUAL
1569450864,24/06/2022,24/06/2022,ZONA GEOGRAFICA,2628,2488.68,PESOS,MENSUAL
1569450865,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6270.96,5862.66,PESOS,MENSUAL
1569450894,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5267.46,4959.22,PESOS,MENSUAL
1569450895,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3665.38,3459.67,PESOS,MENSUAL
1569450905,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1708.58,1628.1,PESOS,MENSUAL
1569450905,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8786,8786,PESOS,MENSUAL
1569450904,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4652.98,4384.06,PESOS,MENSUAL
1569450929,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4431.3,4176.57,PESOS,MENSUAL
1569450930,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3727.68,3517.98,PESOS,MENSUAL
1569450930,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,23469,23469,PESOS,MENSUAL
1569450930,24/06/2022,24/06/2022,ZONA GEOGRAFICA,2506,2374.49,PESOS,MENSUAL
1569450968,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6517.04,6081.96,PESOS,MENSUAL
1569450969,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6417.08,5992.88,PESOS,MENSUAL
1569451005,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2258.4,2142.74,PESOS,MENSUAL
1569451005,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,10393,10393,PESOS,MENSUAL
1569451006,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,8179.98,7563.98,PESOS,MENSUAL
1569451006,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,10544,10544,PESOS,MENSUAL
1569451044,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5311.9,5000.81,PESOS,MENSUAL
1569451045,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4819.92,4540.32,PESOS,MENSUAL
1569451079,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6979.48,6494.09,PESOS,MENSUAL
1569451080,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,8179.98,7563.98,PESOS,MENSUAL
1569451080,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,10544,10544,PESOS,MENSUAL
1569451081,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6073.86,5687,PESOS,MENSUAL
1569451116,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,8015.04,7416.98,PESOS,MENSUAL
1569451117,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5980.26,5603.58,PESOS,MENSUAL
1569451118,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4089.12,3856.29,PESOS,MENSUAL
1569451152,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,8773.28,8092.72,PESOS,MENSUAL
1569451152,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,11800,11800,PESOS,MENSUAL
1569451153,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2177.48,2067,PESOS,MENSUAL
1569451154,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,9852.36,9042.23,PESOS,MENSUAL
1569451154,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,12472,12472,PESOS,MENSUAL
1569451194,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6270.96,5862.66,PESOS,MENSUAL
1569451195,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5184.94,4881.98,PESOS,MENSUAL
1569451195,24/06/2022,24/06/2022,COMPLEMENTARIOS,1158.16,1112.91,PESOS,MENSUAL
1569451229,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,7166.28,6660.57,PESOS,MENSUAL
1569451230,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4074.14,3842.27,PESOS,MENSUAL
1569451246,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3855.94,3638.03,PESOS,MENSUAL
1569451247,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,9004.32,8298.63,PESOS,MENSUAL
1569451248,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3283.82,3102.53,PESOS,MENSUAL
1569451282,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3484.24,3290.12,PESOS,MENSUAL
1569451283,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6133.68,5740.31,PESOS,MENSUAL
1569451315,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2627.56,2488.27,PESOS,MENSUAL
1569451316,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3545.04,3347.03,PESOS,MENSUAL
1569451316,24/06/2022,24/06/2022,COMPLEMENTARIOS,690.6,675.28,PESOS,MENSUAL
1569451348,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4819.92,4540.32,PESOS,MENSUAL
1569451349,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,9548.48,8783.58,PESOS,MENSUAL
1569451381,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4074.14,3842.27,PESOS,MENSUAL
1569451382,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4652.98,4384.06,PESOS,MENSUAL
1569451383,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4229.18,3987.39,PESOS,MENSUAL
1569451417,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6979.48,6494.09,PESOS,MENSUAL
1569451418,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5640.6,5300.88,PESOS,MENSUAL
1569451419,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,7313.86,6792.09,PESOS,MENSUAL
1569451419,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,10544,10544,PESOS,MENSUAL
1569451455,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5016.78,4724.58,PESOS,MENSUAL
1569451456,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,9917.98,9097.35,PESOS,MENSUAL
1569451495,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2222.76,2109.38,PESOS,MENSUAL
1569451496,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,11259.1,10222.31,PESOS,MENSUAL
1569451496,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,24157,24157,PESOS,MENSUAL
1569451534,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2963.68,2802.88,PESOS,MENSUAL
1569451535,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5169.7,4867.71,PESOS,MENSUAL
1569451568,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4653,4384.08,PESOS,MENSUAL
1569451568,24/06/2022,24/06/2022,COMPLEMENTARIOS,725.4,707.85,PESOS,MENSUAL
1569451569,24/06/2022,24/06/2022,COMPLEMENTARIOS,737.76,719.42,PESOS,MENSUAL
1569451569,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6584.5,6142.08,PESOS,MENSUAL
1569451603,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4653,4384.08,PESOS,MENSUAL
1569451603,24/06/2022,24/06/2022,COMPLEMENTARIOS,725.4,707.85,PESOS,MENSUAL
1569451604,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2963.68,2802.88,PESOS,MENSUAL
1569451636,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4721.68,4448.37,PESOS,MENSUAL
1569451637,24/06/2022,24/06/2022,COMPLEMENTARIOS,737.76,719.42,PESOS,MENSUAL
1569451637,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6197.18,5796.9,PESOS,MENSUAL
1569451671,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3834.48,3617.95,PESOS,MENSUAL
1569451672,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,10084.64,9237.34,PESOS,MENSUAL
1569451706,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4485.6,4227.4,PESOS,MENSUAL
1569451707,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6194.52,5794.53,PESOS,MENSUAL
1569451707,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569451708,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,18234,18234,PESOS,MENSUAL
1569451708,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,9328,8587.09,PESOS,MENSUAL
1569451744,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,7995.48,7399.55,PESOS,MENSUAL
1569451745,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3539.2,3341.57,PESOS,MENSUAL
1569451746,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3715.74,3506.81,PESOS,MENSUAL
1569451746,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,11800,11800,PESOS,MENSUAL
1569451785,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4633.52,4365.85,PESOS,MENSUAL
1569451786,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,7260.18,6744.25,PESOS,MENSUAL
1569451786,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,12472,12472,PESOS,MENSUAL
1569451822,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3834.48,3617.95,PESOS,MENSUAL
1569451823,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3449.76,3257.85,PESOS,MENSUAL
1569451856,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2722.68,2577.3,PESOS,MENSUAL
1569451856,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,15194,15194,PESOS,MENSUAL
1569451857,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5474.08,5152.48,PESOS,MENSUAL
1569451881,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,10589.12,9661.11,PESOS,MENSUAL
1569451882,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4721.68,4448.37,PESOS,MENSUAL
1569451914,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4721.68,4448.37,PESOS,MENSUAL
1569451915,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4496.48,4237.58,PESOS,MENSUAL
1569451945,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1648.34,1571.72,PESOS,MENSUAL
1569451945,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,30567,30567,PESOS,MENSUAL
1569451946,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4219.92,3978.72,PESOS,MENSUAL
1569451980,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4496.48,4237.58,PESOS,MENSUAL
1569451981,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4721.68,4448.37,PESOS,MENSUAL
1569452017,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,7082.52,6585.92,PESOS,MENSUAL
1569452018,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4170.64,3932.59,PESOS,MENSUAL
1569452052,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4721.68,4448.37,PESOS,MENSUAL
1569452053,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5751.72,5399.91,PESOS,MENSUAL
1569452085,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3629.12,3425.73,PESOS,MENSUAL
1569452086,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4379.28,4127.88,PESOS,MENSUAL
1569452086,24/06/2022,24/06/2022,COMPLEMENTARIOS,725.4,707.85,PESOS,MENSUAL
1569452119,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,8257.2,7632.79,PESOS,MENSUAL
1569452119,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,11800,11800,PESOS,MENSUAL
1569452120,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,65778,65778,PESOS,MENSUAL
1569452121,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6882.8,6407.93,PESOS,MENSUAL
1569452121,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569452154,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6747.04,6286.94,PESOS,MENSUAL
1569452154,24/06/2022,24/06/2022,COMPLEMENTARIOS,1533.42,1464.15,PESOS,MENSUAL
1569452155,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6197.18,5796.9,PESOS,MENSUAL
1569452155,24/06/2022,24/06/2022,COMPLEMENTARIOS,737.76,719.42,PESOS,MENSUAL
1569452190,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4536.4,4274.94,PESOS,MENSUAL
1569452191,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3834.48,3617.95,PESOS,MENSUAL
1569452226,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6568.92,6128.2,PESOS,MENSUAL
1569452227,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4797.3,4519.15,PESOS,MENSUAL
1569452228,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,10616.4,9684.02,PESOS,MENSUAL
1569452228,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,31906,31906,PESOS,MENSUAL
1569452261,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2507.6,2375.99,PESOS,MENSUAL
1569452261,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,26587,26587,PESOS,MENSUAL
1569452262,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4721.68,4448.37,PESOS,MENSUAL
1569452299,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,7404.48,6872.85,PESOS,MENSUAL
1569452299,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,11800,11800,PESOS,MENSUAL
1569452300,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5628.48,5290.08,PESOS,MENSUAL
1569452336,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3447.66,3255.88,PESOS,MENSUAL
1569452337,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4379.28,4127.88,PESOS,MENSUAL
1569452337,24/06/2022,24/06/2022,COMPLEMENTARIOS,725.4,707.85,PESOS,MENSUAL
1569452371,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6568.92,6128.2,PESOS,MENSUAL
1569452372,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3877.74,3658.44,PESOS,MENSUAL
1569452372,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,10544,10544,PESOS,MENSUAL
1569452409,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5133.66,4833.98,PESOS,MENSUAL
1569452410,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3962.1,3737.4,PESOS,MENSUAL
1569452410,24/06/2022,24/06/2022,COMPLEMENTARIOS,690.6,675.28,PESOS,MENSUAL
1569452411,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5970.6,5594.98,PESOS,MENSUAL
1569452445,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4782.46,4505.26,PESOS,MENSUAL
1569452445,24/06/2022,24/06/2022,COMPLEMENTARIOS,488,478.63,PESOS,MENSUAL
1569452445,24/06/2022,24/06/2022,ZONA GEOGRAFICA,3456.4,3264.06,PESOS,MENSUAL
1569452446,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6728.4,6270.33,PESOS,MENSUAL
1569452447,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4742.56,4467.91,PESOS,MENSUAL
1569452480,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3175.48,3001.12,PESOS,MENSUAL
1569452481,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2684.14,2541.23,PESOS,MENSUAL
1569452517,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6899.24,6422.58,PESOS,MENSUAL
1569452517,24/06/2022,24/06/2022,COMPLEMENTARIOS,3776.6,3563.77,PESOS,MENSUAL
1569452518,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5973.5,5597.56,PESOS,MENSUAL
1569452518,24/06/2022,24/06/2022,COMPLEMENTARIOS,1989.06,1890.63,PESOS,MENSUAL
1569452553,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,482.56,473.3,PESOS,MENSUAL
1569452553,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,0,0,PESOS,MENSUAL
1569452554,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2258.4,2142.74,PESOS,MENSUAL
1569452554,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,10247.2,10247.2,PESOS,MENSUAL
1569452588,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6145.66,5750.99,PESOS,MENSUAL
1569452588,24/06/2022,24/06/2022,COMPLEMENTARIOS,3696.18,3488.5,PESOS,MENSUAL
1569452589,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6240.48,5835.49,PESOS,MENSUAL
1569450539,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4600.26,4334.72,PESOS,MENSUAL
1569450540,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4691.98,4420.57,PESOS,MENSUAL
1569450541,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,9594.58,8824.67,PESOS,MENSUAL
1569450541,24/06/2022,24/06/2022,ZONA GEOGRAFICA,9994.36,9161.51,PESOS,MENSUAL
1569450573,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3855.94,3638.03,PESOS,MENSUAL
1569450574,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5016.78,4724.58,PESOS,MENSUAL
1569450608,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,53272,53272,PESOS,MENSUAL
1569450609,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4075.3,3843.35,PESOS,MENSUAL
1569450641,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,11717.04,10598.19,PESOS,MENSUAL
1569450641,24/06/2022,24/06/2022,COMPLEMENTARIOS,8679.3,8008.97,PESOS,MENSUAL
1569450642,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,11207.08,10179.61,PESOS,MENSUAL
1569450642,24/06/2022,24/06/2022,COMPLEMENTARIOS,5747.22,5395.9,PESOS,MENSUAL
1569450675,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2147.32,2038.77,PESOS,MENSUAL
1569450675,24/06/2022,24/06/2022,ZONA GEOGRAFICA,3834.48,3617.95,PESOS,MENSUAL
1569450676,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4309.58,4062.64,PESOS,MENSUAL
1569450711,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,11345.22,10293,PESOS,MENSUAL
